trade_id,market_question,entry_time,exit_time,hold_hours,entry_side,exit_side,entry_price,exit_price,size,gross_pnl_usd,pnl_cents_per_share,entry_mid,exit_mid,status,exit_reason
243,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-20T12:06:00+00:00,2026-07-20T12:14:00+00:00,0.1333,sell_yes,buy_yes,0.21,0.23,52.6728,-1.0535,-2,0.22,0.23,closed,opposite_fill
244,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-20T12:14:00+00:00,2026-07-20T12:20:00+00:00,0.1,buy_yes,sell_yes,0.23,0.22,59.9024,-0.599,-1,0.23,0.225,closed,opposite_fill
245,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-20T12:20:00+00:00,2026-07-20T13:55:00+00:00,1.5833,sell_yes,buy_yes,0.22,0.23,46.476,-0.4648,-1,0.225,0.23,closed,opposite_fill
246,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-20T13:55:00+00:00,2026-07-20T14:36:00+00:00,0.6833,buy_yes,sell_yes,0.23,0.21,56.804,-1.1361,-2,0.23,0.21,closed,opposite_fill
247,Will there be no change in Fed interest rates after the September 2026 meeting?,2026-07-19T23:01:00+00:00,2026-07-20T16:48:00+00:00,17.7833,buy_yes,sell_yes,0.59,0.54,87.788,-4.3894,-5,0.585,0.545,closed,opposite_fill
248,Will there be no change in Fed interest rates after the September 2026 meeting?,2026-07-20T16:48:00+00:00,2026-07-20T16:49:00+00:00,0.0167,sell_yes,buy_yes,0.54,0.54,15.492,0,0,0.545,0.535,closed,opposite_fill
249,Will there be no change in Fed interest rates after the September 2026 meeting?,2026-07-20T16:49:00+00:00,2026-07-20T16:50:00+00:00,0.0167,buy_yes,sell_yes,0.54,0.54,87.788,0,0,0.535,0.545,closed,opposite_fill
250,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-20T14:36:00+00:00,2026-07-20T17:43:00+00:00,3.1167,sell_yes,buy_yes,0.21,0.24,46.476,-1.3943,-3,0.21,0.225,closed,opposite_fill
251,Will Japan's core-core CPI increase by between 2.0 and 2.4% in 2026?,2026-07-18T00:00:00+00:00,2026-07-20T22:23:00+00:00,70.3833,buy_yes,sell_yes,0.37,0.41,10.328,0.4131,4,0.29,0.57,closed,opposite_fill
252,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-19T08:17:00+00:00,2026-07-20T22:53:00+00:00,38.6,buy_yes,sell_yes,0.38,0.32,45.4432,-2.7266,-6,0.35,0.325,closed,opposite_fill
253,Will Harry Kane win the 2026 Ballon d'Or?,2026-07-20T00:08:00+00:00,2026-07-20T23:11:00+00:00,23.05,buy_yes,sell_yes,0.44,0.36,5.79649,-0.4637,-8,0.4265,0.378,closed,opposite_fill
254,Will Harry Kane win the 2026 Ballon d'Or?,2026-07-20T07:00:00+00:00,2026-07-20T23:11:00+00:00,16.1833,buy_yes,sell_yes,0.36,0.36,20.101,0,0,0.3585,0.378,closed,opposite_fill
255,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,2026-07-19T22:25:00+00:00,2026-07-21T00:00:00+00:00,25.5833,sell_yes,buy_yes,0.36,0.41,82.814,-4.1407,-5,0.365,0.405,closed,opposite_fill
256,Iran leadership change by December 31?,2026-07-20T07:56:00+00:00,2026-07-21T00:02:00+00:00,16.1,buy_yes,sell_yes,0.26,0.23,87.788,-2.6336,-3,0.255,0.235,closed,opposite_fill
257,Will “DTF St. Louis” win Emmys 2026: Outstanding limited or anthology series?,2026-07-21T00:00:00+00:00,2026-07-21T00:02:00+00:00,0.0333,sell_yes,buy_yes,0.53,0.54,51.64,-0.5164,-1,0.565,0.495,closed,opposite_fill
258,Bab el-Mandeb Strait effectively closed by December 31?,2026-07-21T00:00:00+00:00,2026-07-21T00:02:00+00:00,0.0333,sell_yes,buy_yes,0.36,0.44,103.28,-8.2624,-8,0.445,0.34,closed,opposite_fill
259,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,2026-07-21T00:00:00+00:00,2026-07-21T00:13:00+00:00,0.2167,buy_yes,sell_yes,0.41,0.41,20.466,0,0,0.405,0.415,closed,opposite_fill
260,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-20T22:53:00+00:00,2026-07-21T01:37:00+00:00,2.7333,sell_yes,buy_yes,0.32,0.42,15.492,-1.5492,-10,0.325,0.415,closed,opposite_fill
261,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T01:37:00+00:00,2026-07-21T01:42:00+00:00,0.0833,buy_yes,sell_yes,0.42,0.42,36.148,0,0,0.415,0.425,closed,opposite_fill
262,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T01:42:00+00:00,2026-07-21T02:32:00+00:00,0.8333,sell_yes,buy_yes,0.42,0.43,15.492,-0.1549,-1,0.425,0.425,closed,opposite_fill
263,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T02:32:00+00:00,2026-07-21T05:44:00+00:00,3.2,buy_yes,sell_yes,0.43,0.4,36.148,-1.0844,-3,0.425,0.405,closed,opposite_fill
264,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-20T17:43:00+00:00,2026-07-21T10:49:00+00:00,17.1,buy_yes,sell_yes,0.24,0.21,56.804,-1.7041,-3,0.225,0.215,closed,opposite_fill
265,Will there be no change in Fed interest rates after the September 2026 meeting?,2026-07-20T16:50:00+00:00,2026-07-21T12:43:00+00:00,19.8833,sell_yes,buy_yes,0.54,0.54,15.492,0,0,0.545,0.535,closed,opposite_fill
266,Bab el-Mandeb Strait effectively closed by December 31?,2026-07-21T00:02:00+00:00,2026-07-21T12:56:00+00:00,12.9,buy_yes,sell_yes,0.44,0.33,9.2952,-1.0225,-11,0.34,0.335,closed,opposite_fill
267,Fed Rate Hike by October 2026 Meeting?,2026-07-17T16:57:00+00:00,2026-07-21T13:43:00+00:00,92.7667,sell_yes,buy_yes,0.43,0.53,23.1347,-2.3135,-10,0.435,0.52,closed,opposite_fill
268,Will “DTF St. Louis” win Emmys 2026: Outstanding limited or anthology series?,2026-07-21T00:04:00+00:00,2026-07-21T13:50:00+00:00,13.7667,sell_yes,buy_yes,0.54,0.43,51.64,5.6804,11,0.545,0.425,closed,opposite_fill
269,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T05:44:00+00:00,2026-07-21T15:21:00+00:00,9.6167,sell_yes,buy_yes,0.4,0.52,15.492,-1.859,-12,0.405,0.51,closed,opposite_fill
270,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T15:21:00+00:00,2026-07-21T15:41:00+00:00,0.3333,buy_yes,sell_yes,0.52,0.5,36.148,-0.723,-2,0.51,0.505,closed,opposite_fill
271,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T15:41:00+00:00,2026-07-21T16:34:00+00:00,0.8833,sell_yes,buy_yes,0.5,0.52,15.492,-0.3098,-2,0.505,0.495,closed,opposite_fill
272,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T16:34:00+00:00,2026-07-21T17:07:00+00:00,0.55,buy_yes,sell_yes,0.52,0.46,36.148,-2.1689,-6,0.495,0.465,closed,opposite_fill
273,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T17:07:00+00:00,2026-07-21T17:42:00+00:00,0.5833,sell_yes,buy_yes,0.46,0.46,18.5904,0,0,0.465,0.46,closed,opposite_fill
274,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-21T10:49:00+00:00,2026-07-21T17:55:00+00:00,7.1,sell_yes,buy_yes,0.21,0.27,46.476,-2.7886,-6,0.215,0.265,closed,opposite_fill
275,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T17:42:00+00:00,2026-07-21T17:59:00+00:00,0.2833,buy_yes,sell_yes,0.46,0.44,33.0496,-0.661,-2,0.46,0.45,closed,opposite_fill
276,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T17:59:00+00:00,2026-07-21T18:01:00+00:00,0.0333,sell_yes,buy_yes,0.44,0.44,20.1396,0,0,0.45,0.435,closed,opposite_fill
277,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T18:01:00+00:00,2026-07-21T18:04:00+00:00,0.05,buy_yes,sell_yes,0.44,0.44,31.5004,0,0,0.435,0.455,closed,opposite_fill
278,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T18:04:00+00:00,2026-07-21T18:28:00+00:00,0.4,sell_yes,buy_yes,0.44,0.47,20.1396,-0.6042,-3,0.455,0.465,closed,opposite_fill
279,Fed Rate Hike by October 2026 Meeting?,2026-07-21T13:43:00+00:00,2026-07-21T18:37:00+00:00,4.9,buy_yes,sell_yes,0.53,0.56,80.1453,2.4044,3,0.52,0.57,closed,opposite_fill
280,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-21T17:55:00+00:00,2026-07-21T19:15:00+00:00,1.3333,buy_yes,sell_yes,0.27,0.26,56.804,-0.568,-1,0.265,0.265,closed,opposite_fill
281,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T18:28:00+00:00,2026-07-21T19:23:00+00:00,0.9167,buy_yes,sell_yes,0.47,0.47,31.5004,0,0,0.465,0.475,closed,opposite_fill
282,Will there be no change in Fed interest rates after the September 2026 meeting?,2026-07-21T12:43:00+00:00,2026-07-21T19:47:00+00:00,7.0667,buy_yes,sell_yes,0.54,0.43,87.788,-9.6567,-11,0.535,0.435,closed,opposite_fill
283,Fed Rate Hike by October 2026 Meeting?,2026-07-21T18:37:00+00:00,2026-07-21T20:09:00+00:00,1.5333,sell_yes,buy_yes,0.56,0.6,29.3315,-1.1733,-4,0.57,0.575,closed,opposite_fill
284,Fed Rate Hike by October 2026 Meeting?,2026-07-21T20:09:00+00:00,2026-07-21T20:55:00+00:00,0.7667,buy_yes,sell_yes,0.6,0.57,77.0469,-2.3114,-3,0.575,0.57,closed,opposite_fill
285,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-21T19:15:00+00:00,2026-07-21T21:10:00+00:00,1.9167,sell_yes,buy_yes,0.26,0.26,46.476,0,0,0.265,0.255,closed,opposite_fill
286,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T19:23:00+00:00,2026-07-21T21:57:00+00:00,2.5667,sell_yes,buy_yes,0.47,0.48,20.1396,-0.2014,-1,0.475,0.465,closed,opposite_fill
287,Iran leadership change by December 31?,2026-07-21T00:02:00+00:00,2026-07-21T22:43:00+00:00,22.6833,sell_yes,buy_yes,0.23,0.27,15.492,-0.6197,-4,0.235,0.265,closed,opposite_fill
288,Iran leadership change by December 31?,2026-07-21T22:43:00+00:00,2026-07-22T00:00:00+00:00,1.2833,buy_yes,sell_yes,0.27,0.27,87.788,0,0,0.265,0.28,closed,opposite_fill
289,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-21T21:10:00+00:00,2026-07-22T00:00:00+00:00,2.8333,buy_yes,sell_yes,0.26,0.25,56.804,-0.568,-1,0.255,0.44,closed,opposite_fill
290,Will Stephen Root – “Widow’s Bay” win Emmys 2026: Outstanding supporting actor in a comedy series?,2026-07-21T04:57:00+00:00,2026-07-22T00:13:00+00:00,19.2667,buy_yes,sell_yes,0.39,0.26,51.64,-6.7132,-13,0.36,0.37,closed,opposite_fill
291,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-21T21:57:00+00:00,2026-07-22T01:34:00+00:00,3.6167,buy_yes,sell_yes,0.48,0.46,34.5988,-0.692,-2,0.465,0.465,closed,opposite_fill
292,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-22T01:34:00+00:00,2026-07-22T02:54:00+00:00,1.3333,sell_yes,buy_yes,0.46,0.47,17.0412,-0.1704,-1,0.465,0.465,closed,opposite_fill
293,Will there be no change in Fed interest rates after the September 2026 meeting?,2026-07-21T19:47:00+00:00,2026-07-22T03:27:00+00:00,7.6667,sell_yes,buy_yes,0.43,0.44,15.492,-0.1549,-1,0.435,0.435,closed,opposite_fill
294,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-22T00:00:00+00:00,2026-07-22T03:41:00+00:00,3.6833,sell_yes,buy_yes,0.25,0.23,46.476,0.9295,2,0.44,0.225,closed,opposite_fill
295,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-22T02:54:00+00:00,2026-07-22T08:52:00+00:00,5.9667,buy_yes,sell_yes,0.47,0.41,34.5988,-2.0759,-6,0.465,0.41,closed,opposite_fill
296,Will there be no change in Fed interest rates after the September 2026 meeting?,2026-07-22T03:27:00+00:00,2026-07-22T09:20:00+00:00,5.8833,buy_yes,sell_yes,0.44,0.44,87.788,0,0,0.435,0.445,closed,opposite_fill
297,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-22T03:41:00+00:00,2026-07-22T14:39:00+00:00,10.9667,buy_yes,sell_yes,0.23,0.25,56.804,1.1361,2,0.225,0.26,closed,opposite_fill
298,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-22T14:39:00+00:00,2026-07-22T14:56:00+00:00,0.2833,sell_yes,buy_yes,0.25,0.25,46.476,0,0,0.26,0.245,closed,opposite_fill
299,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-22T08:52:00+00:00,2026-07-22T15:08:00+00:00,6.2667,sell_yes,buy_yes,0.41,0.4,17.0412,0.1704,1,0.41,0.395,closed,opposite_fill
300,Fed Rate Hike by October 2026 Meeting?,2026-07-21T20:55:00+00:00,2026-07-22T15:21:00+00:00,18.4333,sell_yes,buy_yes,0.57,0.6,26.2331,-0.787,-3,0.57,0.595,closed,opposite_fill
301,Fed Rate Hike by October 2026 Meeting?,2026-07-22T15:21:00+00:00,2026-07-22T15:26:00+00:00,0.0833,buy_yes,sell_yes,0.6,0.61,77.0469,0.7705,1,0.595,0.64,closed,opposite_fill
302,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-22T15:08:00+00:00,2026-07-22T18:50:00+00:00,3.7,buy_yes,sell_yes,0.4,0.33,34.5988,-2.4219,-7,0.395,0.345,closed,opposite_fill
303,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-22T18:50:00+00:00,2026-07-22T19:35:00+00:00,0.75,sell_yes,buy_yes,0.33,0.37,17.0412,-0.6816,-4,0.345,0.365,closed,opposite_fill
304,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-22T19:35:00+00:00,2026-07-22T19:50:00+00:00,0.25,buy_yes,sell_yes,0.37,0.37,34.5988,0,0,0.365,0.375,closed,opposite_fill
305,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-22T19:50:00+00:00,2026-07-22T20:34:00+00:00,0.7333,sell_yes,buy_yes,0.37,0.39,18.5904,-0.3718,-2,0.375,0.385,closed,opposite_fill
306,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-22T14:56:00+00:00,2026-07-22T21:16:00+00:00,6.3333,buy_yes,sell_yes,0.25,0.24,56.804,-0.568,-1,0.245,0.25,closed,opposite_fill
307,Bab el-Mandeb Strait effectively closed by December 31?,2026-07-21T12:56:00+00:00,2026-07-22T21:35:00+00:00,32.65,sell_yes,buy_yes,0.33,0.37,93.9848,-3.7594,-4,0.335,0.365,closed,opposite_fill
308,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-22T21:16:00+00:00,2026-07-22T22:10:00+00:00,0.9,sell_yes,buy_yes,0.24,0.3,58.8696,-3.5322,-6,0.25,0.295,closed,opposite_fill
309,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,2026-07-21T00:13:00+00:00,2026-07-23T00:00:00+00:00,47.7833,sell_yes,buy_yes,0.41,0.49,82.814,-6.6251,-8,0.415,0.485,closed,opposite_fill
310,Bab el-Mandeb Strait effectively closed by December 31?,2026-07-22T21:35:00+00:00,2026-07-23T00:51:00+00:00,3.2667,buy_yes,sell_yes,0.37,0.37,9.2952,0,0,0.365,0.375,closed,opposite_fill
311,Bab el-Mandeb Strait effectively closed by December 31?,2026-07-23T00:51:00+00:00,2026-07-23T02:40:00+00:00,1.8167,sell_yes,buy_yes,0.37,0.39,100.182,-2.0036,-2,0.375,0.375,closed,opposite_fill
312,Fed Rate Hike by October 2026 Meeting?,2026-07-22T15:26:00+00:00,2026-07-23T03:41:00+00:00,12.25,sell_yes,buy_yes,0.61,0.63,26.2331,-0.5247,-2,0.64,0.625,closed,opposite_fill
313,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-22T22:10:00+00:00,2026-07-23T08:28:00+00:00,10.3,buy_yes,sell_yes,0.3,0.27,44.4104,-1.3323,-3,0.295,0.275,closed,opposite_fill
314,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-22T20:34:00+00:00,2026-07-23T08:35:00+00:00,12.0167,buy_yes,sell_yes,0.39,0.31,33.0496,-2.644,-8,0.385,0.315,closed,opposite_fill
315,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-23T08:35:00+00:00,2026-07-23T08:57:00+00:00,0.3667,sell_yes,buy_yes,0.31,0.31,18.5904,0,0,0.315,0.305,closed,opposite_fill
316,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-23T08:57:00+00:00,2026-07-23T09:40:00+00:00,0.7167,buy_yes,sell_yes,0.31,0.31,33.0496,0,0,0.305,0.415,closed,opposite_fill
317,Fed Rate Hike by October 2026 Meeting?,2026-07-23T03:41:00+00:00,2026-07-23T10:28:00+00:00,6.7833,buy_yes,sell_yes,0.63,0.65,77.0469,1.5409,2,0.625,0.665,closed,opposite_fill
318,Will there be no change in Fed interest rates after the September 2026 meeting?,2026-07-22T09:20:00+00:00,2026-07-23T10:29:00+00:00,25.15,sell_yes,buy_yes,0.44,0.44,21.6888,0,0,0.445,0.435,closed,opposite_fill
319,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,2026-07-23T00:00:00+00:00,2026-07-23T10:35:00+00:00,10.5833,buy_yes,sell_yes,0.49,0.42,20.466,-1.4326,-7,0.485,0.43,closed,opposite_fill
320,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-23T09:40:00+00:00,2026-07-23T11:02:00+00:00,1.3667,sell_yes,buy_yes,0.31,0.41,18.5904,-1.859,-10,0.415,0.405,closed,opposite_fill
321,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,2026-07-23T10:35:00+00:00,2026-07-23T11:10:00+00:00,0.5833,sell_yes,buy_yes,0.42,0.46,89.0108,-3.5604,-4,0.43,0.46,closed,opposite_fill
322,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-23T08:28:00+00:00,2026-07-23T11:36:00+00:00,3.1333,sell_yes,buy_yes,0.27,0.27,58.8696,0,0,0.275,0.265,closed,opposite_fill
323,Fed Rate Hike by October 2026 Meeting?,2026-07-23T10:28:00+00:00,2026-07-23T11:47:00+00:00,1.3167,sell_yes,buy_yes,0.65,0.68,32.4299,-0.9729,-3,0.665,0.68,closed,opposite_fill
324,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,2026-07-23T11:10:00+00:00,2026-07-23T12:52:00+00:00,1.7,buy_yes,sell_yes,0.46,0.47,14.2692,0.1427,1,0.46,0.475,closed,opposite_fill
325,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,2026-07-23T12:52:00+00:00,2026-07-23T14:00:00+00:00,1.1333,sell_yes,buy_yes,0.47,0.49,89.0108,-1.7802,-2,0.475,0.485,closed,opposite_fill
326,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,2026-07-23T14:00:00+00:00,2026-07-23T16:05:00+00:00,2.0833,buy_yes,sell_yes,0.49,0.48,14.2692,-0.1427,-1,0.485,0.49,closed,opposite_fill
327,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,2026-07-23T16:05:00+00:00,2026-07-23T16:53:00+00:00,0.8,sell_yes,buy_yes,0.48,0.51,103.28,-3.0984,-3,0.49,0.505,closed,opposite_fill
328,Fed Rate Hike by October 2026 Meeting?,2026-07-23T11:47:00+00:00,2026-07-23T18:37:00+00:00,6.8333,buy_yes,sell_yes,0.68,0.68,70.8501,0,0,0.68,0.685,closed,opposite_fill
329,Iran leadership change by December 31?,2026-07-22T00:00:00+00:00,2026-07-23T20:53:00+00:00,44.8833,sell_yes,buy_yes,0.27,0.28,15.492,-0.1549,-1,0.28,0.275,closed,opposite_fill
330,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-23T11:02:00+00:00,2026-07-23T22:28:00+00:00,11.4333,buy_yes,sell_yes,0.41,0.32,33.0496,-2.9745,-9,0.405,0.335,closed,opposite_fill
331,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-23T22:28:00+00:00,2026-07-23T22:47:00+00:00,0.3167,sell_yes,buy_yes,0.32,0.33,18.5904,-0.1859,-1,0.335,0.325,closed,opposite_fill
332,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-23T22:47:00+00:00,2026-07-23T22:49:00+00:00,0.0333,buy_yes,sell_yes,0.33,0.33,33.0496,0,0,0.325,0.335,closed,opposite_fill
333,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-23T22:49:00+00:00,2026-07-23T23:29:00+00:00,0.6667,sell_yes,buy_yes,0.33,0.31,18.5904,0.3718,2,0.335,0.305,closed,opposite_fill
334,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-23T23:29:00+00:00,2026-07-24T00:36:00+00:00,1.1167,buy_yes,sell_yes,0.31,0.33,33.0496,0.661,2,0.305,0.34,closed,opposite_fill
335,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-23T11:36:00+00:00,2026-07-24T02:13:00+00:00,14.6167,buy_yes,sell_yes,0.27,0.23,44.4104,-1.7764,-4,0.265,0.235,closed,opposite_fill
336,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-24T02:13:00+00:00,2026-07-24T02:32:00+00:00,0.3167,sell_yes,buy_yes,0.23,0.23,58.8696,0,0,0.235,0.225,closed,opposite_fill
337,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-24T02:32:00+00:00,2026-07-24T05:01:00+00:00,2.4833,buy_yes,sell_yes,0.23,0.21,44.4104,-0.8882,-2,0.225,0.21,closed,opposite_fill
338,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-24T00:36:00+00:00,2026-07-24T06:16:00+00:00,5.6667,sell_yes,buy_yes,0.33,0.37,23.238,-0.9295,-4,0.34,0.365,closed,opposite_fill
339,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-24T05:01:00+00:00,2026-07-24T13:09:00+00:00,8.1333,sell_yes,buy_yes,0.21,0.22,61.968,-0.6197,-1,0.21,0.215,closed,opposite_fill
340,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-24T13:09:00+00:00,2026-07-24T13:50:00+00:00,0.6833,buy_yes,sell_yes,0.22,0.21,41.312,-0.4131,-1,0.215,0.21,closed,opposite_fill
341,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-24T06:16:00+00:00,2026-07-24T15:20:00+00:00,9.0667,buy_yes,sell_yes,0.37,0.32,28.402,-1.4201,-5,0.365,0.325,closed,opposite_fill
342,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-24T15:20:00+00:00,2026-07-24T15:35:00+00:00,0.25,sell_yes,buy_yes,0.32,0.31,23.238,0.2324,1,0.325,0.3,closed,opposite_fill
343,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-24T15:35:00+00:00,2026-07-24T15:42:00+00:00,0.1167,buy_yes,sell_yes,0.31,0.29,29.9512,-0.599,-2,0.3,0.29,closed,opposite_fill
344,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-24T13:50:00+00:00,2026-07-24T17:16:00+00:00,3.4333,sell_yes,buy_yes,0.21,0.22,61.968,-0.6197,-1,0.21,0.215,closed,opposite_fill
345,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-24T17:16:00+00:00,2026-07-24T18:36:00+00:00,1.3333,buy_yes,sell_yes,0.22,0.22,41.312,0,0,0.215,0.225,closed,opposite_fill
346,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-24T15:42:00+00:00,2026-07-24T19:10:00+00:00,3.4667,sell_yes,buy_yes,0.29,0.36,34.0824,-2.3858,-7,0.29,0.345,closed,opposite_fill
347,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-24T18:36:00+00:00,2026-07-24T21:18:00+00:00,2.7,sell_yes,buy_yes,0.22,0.23,61.968,-0.6197,-1,0.225,0.23,closed,opposite_fill
348,Fed Rate Hike by October 2026 Meeting?,2026-07-23T18:37:00+00:00,2026-07-25T00:00:00+00:00,29.3833,sell_yes,buy_yes,0.68,0.68,32.4299,0,0,0.685,0.68,closed,opposite_fill
349,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-24T19:10:00+00:00,2026-07-25T03:24:00+00:00,8.2333,buy_yes,sell_yes,0.36,0.32,17.5576,-0.7023,-4,0.345,0.325,closed,opposite_fill
350,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-25T03:24:00+00:00,2026-07-25T14:11:00+00:00,10.7833,sell_yes,buy_yes,0.32,0.35,34.0824,-1.0225,-3,0.325,0.345,closed,opposite_fill
351,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-25T14:11:00+00:00,2026-07-25T15:10:00+00:00,0.9833,buy_yes,sell_yes,0.35,0.35,17.5576,0,0,0.345,0.355,closed,opposite_fill
352,Iran leadership change by December 31?,2026-07-23T20:53:00+00:00,2026-07-25T15:18:00+00:00,42.4167,buy_yes,sell_yes,0.28,0.24,87.788,-3.5115,-4,0.275,0.245,closed,opposite_fill
353,Iran leadership change by December 31?,2026-07-25T15:18:00+00:00,2026-07-25T16:20:00+00:00,1.0333,sell_yes,buy_yes,0.24,0.24,15.492,0,0,0.245,0.235,closed,opposite_fill
354,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-25T15:10:00+00:00,2026-07-25T16:20:00+00:00,1.1667,sell_yes,buy_yes,0.35,0.35,34.0824,0,0,0.355,0.335,closed,opposite_fill
355,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-25T16:20:00+00:00,2026-07-25T17:34:00+00:00,1.2333,buy_yes,sell_yes,0.35,0.34,17.5576,-0.1756,-1,0.335,0.345,closed,opposite_fill
356,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-25T17:34:00+00:00,2026-07-25T17:51:00+00:00,0.2833,sell_yes,buy_yes,0.34,0.34,34.0824,0,0,0.345,0.34,closed,opposite_fill
357,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-24T21:18:00+00:00,2026-07-25T22:39:00+00:00,25.35,buy_yes,sell_yes,0.23,0.21,41.312,-0.8262,-2,0.23,0.21,closed,opposite_fill
358,Bab el-Mandeb Strait effectively closed by September 30?,2026-07-25T22:39:00+00:00,2026-07-25T23:14:00+00:00,0.5833,sell_yes,buy_yes,0.21,0.2,61.968,0.6197,1,0.21,0.19,closed,opposite_fill
359,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-25T17:51:00+00:00,2026-07-25T23:57:00+00:00,6.1,buy_yes,sell_yes,0.34,0.35,17.5576,0.1756,1,0.34,0.355,closed,opposite_fill
360,Iran leadership change by December 31?,2026-07-25T16:20:00+00:00,2026-07-26T00:01:00+00:00,7.6833,buy_yes,sell_yes,0.24,0.23,87.788,-0.8779,-1,0.235,0.235,closed,opposite_fill
361,Iran leadership change by December 31?,2026-07-26T00:01:00+00:00,2026-07-26T05:50:00+00:00,5.8167,sell_yes,buy_yes,0.23,0.23,15.492,0,0,0.235,0.225,closed,opposite_fill
362,Will Gadi Eizenkot be the next Prime Minister of Israel?,2026-07-25T15:24:00+00:00,2026-07-26T06:10:00+00:00,14.7667,sell_yes,buy_yes,0.53,0.53,53.9638,0,0,0.545,0.522,closed,opposite_fill
363,Clarity Act (H.R.3633) signed into law in 2026?,2026-07-25T23:57:00+00:00,2026-07-26T09:01:00+00:00,9.0667,sell_yes,buy_yes,0.35,0.38,35.6316,-1.0689,-3,0.355,0.375,closed,opposite_fill
